,Dm-L1,Dm-L2,Dm-L3,Dm-WL,Dm-PP1,Dm-PP2,Dm-PP3,Dm-P1,Dm-P2,Dm-P3,Ha-L1,Ha-L2,Ha-L3,Ha-L4,Ha-PP1,Ha-PP2,Ha-PP3,Ha-PP4,Ha-PP5,Ha-P1,Ha-P2,Ha-P3,Ha-P4,Px-L1,Px-L2,Px-L3,Px-L4,Px-PP1,Px-PP2,Px-PP3,Px-PP4,Px-P1,Px-P2,Px-P3,Lm-N1,Lm-N2,Lm-N3,Lm-N4,Lm-N5d1,Lm-N5d3,Lm-N5d5
OG0004832,15.7842694,16.54288106,13.81673558,37.6794812,75.63735685,75.4890344,97.18865498,96.90020445,71.90940045,46.67305819,28.29052785,24.48216081,25.21667126,27.06620673,48.23709394,28.91084901,40.36081064,20.26087016,40.78628987,38.92073152,39.11369989,58.8213514,47.13280646,10.28297897,7.534310832,7.315960145,5.558736493,36.21678198,33.09818588,29.20163911,30.7896534,44.83412583,52.47806938,46.81745138,14.15279081,8.521958158,11.66061878,8.816862735,13.26215244,11.00459198,11.87202596
OG0004833,1.441472982,1.581699245,1.364119131,1.994569637,2.668805338,3.145875698,3.464266867,3.879075825,2.846398317,1.338540277,24.58300468,20.5032713,18.93544713,16.1878431,12.60691249,12.83968367,9.182069244,12.8495196,9.694336942,16.90348897,14.81913277,13.37321329,14.42657957,17.42699063,14.01586319,11.24618289,7.852121733,13.09345872,13.167311,9.992706916,9.2112288,15.43140104,16.57677008,20.78375696,13.50119736,8.193287388,8.375028665,7.268289237,7.17959599,5.136910921,6.239908954
OG0004834,7.844805279,7.244422743,7.340870092,11.82435469,20.07425841,22.16245097,24.1981756,21.59871538,13.90000643,7.482972143,64.14300487,38.33441103,30.51774687,67.95196283,49.2642122,63.56829892,46.56884053,52.25545793,39.23029264,58.22956163,51.10046021,46.07240959,40.32470036,6.774866694,5.711421629,6.961658486,4.323139029,23.19656902,23.16369303,18.63640443,16.13239708,24.04067938,19.66911693,18.47655601,15.94740176,14.97340524,15.0765009,14.38550115,24.64957797,23.6545084,22.57762439
OG0004835,7.313287055,5.715393265,6.539596918,13.76442975,26.83853306,23.16311737,27.7780592,22.51938985,9.046481737,6.83480744,21.19419447,13.67307352,14.35429972,17.53161269,21.24131674,18.11945516,21.35064162,11.34663217,16.01576418,19.23231391,24.77384637,28.2459353,23.29213738,5.059454949,2.581316216,2.631109789,1.853236486,17.68679774,17.81696392,21.59106532,12.3072188,22.32157176,15.296789,13.46844302,4.578903212,3.5137667,4.265896273,8.03021381,13.07096883,10.55689975,11.12696065
OG0004836,32.02954245,86.45698701,39.78125791,165.5868696,255.9621261,110.2881452,395.4996527,291.6379069,36.27384047,5.084694533,42.46409626,72.35471829,72.68179185,82.08355603,116.6725474,12.32914297,7.620693872,21.4934414,41.28273561,406.4361591,11.29941363,243.6659638,112.9976667,69.34994484,16.7885499,7.209219491,1.072922922,96.47422806,89.04849156,6.047330935,1.221907132,25.38327782,5.324951223,4.253971778,46.06577172,132.3488475,22.72696395,170.0397525,10.24031508,7.242440216,5.120089565
OG0004837,22.61980835,20.99293775,18.47000864,33.75963611,54.12304634,52.33361002,61.5861584,42.02775071,21.22596277,14.00373415,34.98457198,29.20433408,28.55737686,23.0571081,36.89500323,22.8186831,27.63226122,19.74782985,27.38419319,37.22985517,39.35587469,48.34610612,22.9660751,19.75984535,16.79261158,17.66520554,9.868633481,21.28923321,22.25773174,16.97436248,20.25893914,20.05596972,18.75811136,20.16041247,20.93344445,23.50701801,20.84675085,30.0440386,31.47592684,32.00097549,32.42476514
OG0004838,8.856601361,11.1973146,11.07197617,20.22771097,34.29137251,38.28356773,41.13748221,33.52987159,18.08051009,6.975864428,77.29330891,62.91210206,69.11969723,51.2827836,106.5033504,96.64765234,78.06941509,73.66388031,83.2414956,76.7628416,113.1632109,135.2209952,87.77440353,2.974316417,1.567017778,1.378727265,1.008750506,6.741933246,8.080110574,6.80243724,5.055569735,9.660229145,7.279035834,6.538902377,10.28648271,10.14077684,10.87057479,12.40461359,19.13586033,15.3205161,18.84449641
OG0004839,178.9936607,177.8513772,149.004992,110.8604009,202.5374833,198.8993406,218.9606617,251.0861368,226.1184624,153.8755911,135.6934373,128.0407032,115.310841,92.58321186,85.48996581,69.06391443,85.44291908,53.2218069,101.4404358,56.27822861,85.56200537,108.9968877,100.1352825,74.22886229,93.37812487,96.0461447,46.99323985,40.31073105,41.8945814,32.7071417,38.97177717,53.99919904,54.12004348,71.09516298,285.3364687,278.2221343,299.2739928,259.7185846,323.0792691,304.9085896,364.1864105
OG0004840,17.03538593,19.67965703,22.31692262,23.18726996,39.28657734,35.13035312,42.74599355,41.64823092,27.96326379,13.23280948,49.90845915,49.67154628,37.30471094,41.96631728,62.63362262,42.24547566,55.45934256,40.13482657,61.00094933,49.28344615,50.17446821,80.50794863,79.83116587,39.50555004,35.41755012,43.70557623,43.80562432,131.2647213,133.1980776,121.3793754,74.33157736,92.4336825,49.63099313,61.52011872,78.25363866,82.70938043,120.9661971,79.90244643,152.4940645,102.03765,176.1643488
OG0004841,0.466478652,0.309810569,0.476827106,1.776441151,5.964537893,11.13833632,14.00795027,14.85026586,8.748547391,2.387350847,0.720338961,0.398258955,0.214669578,28.70391843,56.82772839,0.397486093,104.12249,1.391823442,143.5815413,30.68499873,1.487404898,99.90820513,102.3753798,0.1189283,0.466854882,0.518894435,0.174790897,1.363560294,0.679349696,0.819716037,3.272690568,5.571633219,4.831806026,3.00746757,0.072821278,0.242108457,0.326260664,2.459090078,5.503350133,3.363152675,5.090147456
OG0004842,5.679989262,6.176397325,6.673186973,11.73384316,23.99332238,27.53532057,32.68320092,29.32578626,18.59814764,7.580422593,182.4012874,173.7746868,170.9562634,184.379312,592.3966995,293.4696768,251.5035935,245.847884,327.754904,716.9573939,564.1766582,712.5761984,396.8450053,26.41886136,18.28810894,16.88435177,12.19020467,210.2598533,166.9086056,193.712603,131.9613673,84.35509137,63.97009482,65.35767846,50.75143405,36.72067103,41.95187125,44.73398367,59.31306893,48.60071063,66.46821426
OG0004843,103.0766254,110.9945164,122.4434718,66.57741289,86.85060636,89.2163995,83.27294037,132.2682602,217.6033536,74.62855498,144.5167753,60.36382963,75.54071532,116.6792861,120.3688973,73.88758408,53.61667413,93.76835114,85.63179034,68.29258063,48.3186977,49.45400164,44.84189688,43.69443495,20.82468211,20.85219068,64.89301795,10.39879938,14.2885305,11.43290773,11.60422183,13.1153917,16.87344593,24.02022744,51.34105955,49.3314874,37.60530074,39.44815371,52.9735324,60.34070706,59.39723034
OG0004844,2.965264917,4.538884767,4.341801279,1.522681724,2.399580083,10.87889139,29.44827764,88.18533229,32.54325648,7.388908769,19.43367685,23.97903633,6.029108473,46.1967588,14.51314156,127.8249489,130.7659436,91.96977732,58.28928876,27.69296568,207.8258077,46.57130266,88.92747978,3.290716541,4.437109943,8.237046288,1.054875862,3.1011749,5.286846877,61.15560845,61.63236416,180.0137694,202.9525776,93.97301501,17.87476051,7.233899461,20.6196962,3.49246712,9.099072082,7.138052418,3.589489687
OG0004847,20.34935809,19.32672214,23.55776588,30.15560499,45.83936565,47.80847259,49.17744987,38.6174322,26.78844936,16.21910189,21.42053736,19.7291226,21.04515526,16.24294715,25.6458577,15.11976118,11.43832482,12.82003952,12.32844275,21.93627856,28.69230639,31.94289632,17.48909117,4.790546856,4.351637161,4.870448447,3.425477317,5.394830309,6.027753921,3.945683264,3.951289237,7.258124725,6.325011245,6.676912288,15.67514948,14.19993,13.61926136,16.39449293,20.16933138,17.52177212,17.28977821
OG0004849,10.26855831,12.86035147,11.7687114,24.86328637,64.50450215,51.05949707,58.2309209,50.43277638,25.02598144,9.225013552,34.9679274,28.02373907,28.01964152,31.43667074,49.70428849,36.1159135,29.67788067,28.95502044,30.10549962,48.75000016,48.52769952,46.16855168,37.7233347,9.590833523,5.509086453,4.399338414,4.861453374,24.90365682,22.7544832,24.46661424,12.02104221,11.83780007,9.487158708,9.265468149,11.32582687,9.793496086,12.40747531,8.573308774,21.12396292,21.18064087,21.67271488
OG0004850,6.525069164,8.33401553,6.646871154,12.26678926,33.96054477,29.19446025,38.50442974,30.23727387,15.38813914,4.682486851,17.48001125,17.0122124,15.76984194,15.10501162,23.02647813,20.52741579,18.47518864,12.49193637,15.68673053,30.15425974,29.73980256,39.70222962,20.3876721,7.096831705,3.817108705,4.257653697,2.906396181,14.58328437,14.32300753,13.26801058,11.82818058,19.06723359,15.16978952,13.36700031,13.96945634,13.1276116,15.49159786,12.8043805,17.54469051,14.03940661,14.44702556
OG0004851,11.1967349,12.8480835,12.98760778,21.74081634,39.08307872,39.29022252,53.74170862,47.70678667,24.71735604,8.35303184,17.42332176,15.02303723,14.35192407,11.8224743,44.40157159,28.13250458,33.11330516,16.45006749,24.83920012,15.89025476,52.69418868,58.26356911,19.46525374,5.271355862,3.227560883,3.346674584,3.319321861,8.132611832,9.361479403,7.801275521,6.443020718,10.51538458,6.826131858,5.513123219,13.12765948,14.56675166,9.426894226,15.83067332,12.11654823,13.56339296,13.12724291
OG0004852,10.58508088,19.60353351,19.45772865,20.62312411,40.06535516,36.40160694,41.77351801,43.34128771,26.40130674,10.49248778,63.35043563,60.97900365,61.58298979,61.05744137,106.246427,32.80453134,102.5169803,28.40479327,142.397423,93.5311992,83.56009612,195.8941049,184.9926326,24.56025817,22.30985929,22.9995372,14.46832411,21.23618936,22.14404084,21.67978389,25.26207109,40.78464928,45.89030479,37.03870061,11.82311119,11.3173666,11.93891949,14.0368985,20.30575888,22.10055215,19.20795189
OG0004853,13.69374023,14.2869919,14.1070837,32.3675744,70.26158407,70.58100019,71.91752816,59.49544869,34.59088132,12.2646897,66.26742424,72.58907029,59.94024553,47.21196816,115.8715155,95.28003525,104.1809759,110.8310518,127.2028277,177.3861935,67.63345321,114.614417,71.8755533,25.06567467,17.3401695,23.41918522,6.643057084,175.6732938,157.2528675,110.1324773,158.4065624,99.52792268,62.05255399,91.04468619,74.55880798,49.15255855,54.52973991,69.80529887,38.05531875,29.51085944,29.58621578
OG0004854,23.73507897,29.3222684,29.22568125,33.43170698,67.5857785,48.64729631,52.32341364,54.2224961,45.94042068,19.62444922,62.86805087,65.86867807,69.50758491,51.86982368,93.45954007,48.88968285,54.97701787,37.83734553,50.54745133,95.33608033,77.02793106,105.033067,69.90315332,16.79413973,10.90463188,9.247067286,8.425545756,22.16956762,20.20888367,18.77280384,17.63165307,30.77283159,24.34648723,22.84641859,84.86328316,78.88426549,85.39537672,94.10225364,106.8073471,93.93058383,96.58083987
OG0004855,21.97758728,27.25593059,25.72225031,43.63833739,86.27729366,84.63236948,93.53007813,77.62263375,44.30403391,19.88876527,32.24161899,29.03436607,33.79140892,23.70836991,50.03550547,36.36202835,26.22460202,25.8236879,20.26707087,32.41788541,47.0032067,42.32117387,20.79243481,14.81315311,8.526602653,9.115166351,5.785880721,18.31351394,19.52043095,16.25602016,18.68975403,25.25156433,16.93543454,23.04294349,41.68782298,49.84491946,46.98903858,47.10226218,58.63877799,66.8387996,57.84920581
OG0004856,1.774228001,2.98165627,2.018528363,4.422229177,11.57642036,9.958189708,11.00537722,7.250452125,3.670999606,0.680574592,9.160741335,9.296654702,7.259956793,11.14230841,7.292020813,6.606601854,7.889350819,4.027815051,10.36391189,12.76717107,9.247957354,11.22220483,8.864039149,9.609204222,7.136230309,7.05532168,6.015292263,16.28585517,16.72439513,14.74111112,13.44136025,10.97243527,7.978199771,7.802230645,26.64345825,26.33177318,17.69918972,36.73726534,46.30823776,43.7699207,47.33023522
OG0004857,24.3839937,26.74047422,22.0654441,32.54165558,66.89381165,66.74860756,88.09978453,63.36602546,30.58240151,10.75702402,64.2758857,86.22857987,78.7971434,43.15884707,47.18411617,25.6317854,23.78461929,21.70179039,27.08029012,71.68897339,48.83272556,66.36573371,20.94085355,27.51120684,16.77927752,17.54798006,10.49167564,26.64106162,25.34997255,22.47596723,19.92878658,39.76173411,21.64667766,21.31770401,38.43378434,46.66317118,39.93819772,50.32978312,57.34468078,61.12363364,55.4095362
OG0004858,6.580869116,31.21360143,40.61779252,11.54555646,10.18239291,53.22656792,26.28180795,161.0515987,167.7783867,22.85761246,15.8782015,37.40895303,6.542479595,49.73547835,149.4246837,810.1189058,822.0288571,372.5746387,329.0822044,7.168942339,298.3891648,94.50729474,265.17356,3.671090296,9.10823681,18.70774701,0.362089538,2.812034223,2.376071493,13.69818722,18.62099819,215.9161494,223.9560166,25.03623861,127.336062,32.49904813,101.1566334,8.991236732,12.79514011,6.84469572,5.510210888
OG0004859,3.47794105,9.781605672,4.840910459,4.883498124,2.931210535,18.12364304,6.056275448,84.01048727,19.41255489,20.74283273,14.2940206,13.44686724,12.03156688,12.67756512,18.67589362,402.3055927,408.2575609,177.9376242,181.9763633,6.705816301,167.7280113,37.12515848,100.2114268,13.75086168,13.84923204,31.79208613,5.175240926,0.375643228,0.488009485,44.21458172,119.5173076,20.94794073,26.63919928,12.70662107,2.896757017,1.638698973,1.690550386,1.793700579,0.774175616,0.656333202,0.332048852
OG0004860,34.04818516,38.92467184,38.24480056,64.63784205,126.5307169,101.2600784,101.561323,103.5060318,71.21004569,35.68674816,78.9655626,71.59282883,112.8217438,143.4171848,161.884048,108.1882768,96.54965755,86.67991186,111.3971918,112.4191508,106.4616667,112.5617346,104.8709848,108.0738949,106.1399525,93.30874834,151.128634,255.4516277,335.7151428,257.8005427,184.0564403,99.12906287,96.91045681,114.163492,165.0858299,184.5084217,172.6324157,169.5930005,236.461874,249.2218379,225.9181934
OG0004861,13.9262004,12.32276711,12.18293784,21.44396871,37.40263271,33.76274856,38.18712478,28.72061959,14.53133806,7.965342395,42.8159362,43.41707863,41.65692477,34.79836056,41.37587401,46.4081544,38.7091283,33.86204131,28.90942464,38.57035957,48.5012104,48.96687283,28.31791328,15.85970783,10.6145475,11.26389059,8.420126865,20.54040312,17.79622331,15.98627429,17.38770872,19.95254467,18.98700611,18.36055619,11.00002479,10.64813735,10.98595099,10.26152131,18.58901178,21.4122253,16.53579833
OG0004862,43.54060528,33.99979062,27.21922388,50.6031963,83.81735958,75.91869734,94.25858795,63.31590345,37.73412335,27.76299259,38.50704632,39.45435097,42.94636634,27.40502569,53.8820466,27.58780192,29.21955886,23.04707511,26.12416041,49.36413078,46.721407,55.06823023,29.70232718,29.81762659,15.27237853,15.63668242,12.89146958,81.68884629,81.83105405,73.46921061,54.49023474,64.67898482,49.46933249,73.55479019,36.18376965,26.73741296,30.21992051,30.50890657,34.29969307,28.95644563,28.90195169
OG0004864,95.19026968,147.0594934,131.4945168,144.1826541,170.9519719,134.3591982,98.45262173,96.3478455,89.78543598,62.59207872,269.0884924,195.7165463,420.9804079,315.3224461,267.627116,170.5560164,183.6599445,131.2377679,218.1847677,260.1502224,202.8256656,227.2072388,208.4441828,123.9721254,90.98118233,56.2329388,120.5302666,173.6175142,184.622735,129.8351883,113.9615123,165.5497496,96.31951927,123.9207546,216.3379153,212.7549633,135.2815877,167.9993326,282.0066529,378.8971255,308.4949708
OG0004865,111.8771291,58.89945504,40.3752587,25.09992293,25.04708434,26.09449924,32.34113494,27.88072125,15.05861318,16.7928099,54.01080312,65.38386216,55.53117019,33.91178545,44.04857938,24.90647183,25.16799131,16.60656062,21.58284713,35.40627909,47.35670137,39.13311691,25.18693685,22.54640248,30.31157886,36.14898526,11.49230265,18.8315641,15.53565743,14.36573725,7.138082626,16.14528051,9.116287878,16.97239301,22.90341894,26.89803922,26.75875329,25.48552272,51.50471552,53.94753534,43.4316428
OG0004866,25.9876982,26.97909784,19.79497287,13.90306897,17.81349618,18.41396136,24.87186471,30.6053291,19.83124081,11.34375466,49.3333748,51.73459082,56.24800547,43.83653686,47.08105405,25.54617823,36.04526002,23.50088254,38.00302053,39.67255103,56.42744866,67.5468168,63.02453264,8.619653503,7.16291224,6.871198095,4.439620084,7.694685133,9.153202401,6.880185833,6.060435168,13.76909781,15.09794049,15.31246942,28.09670315,26.17223484,27.91942829,24.70226705,44.02535932,39.04615751,42.34702493
OG0004868,2.257021718,53.82106962,6.901774973,1.746820019,18.15830934,3.546424259,27.85434723,58.59093612,26.78939442,0.734378247,12.41295247,15.12614788,11.05306944,1.036064213,191.3254321,42.79343068,21.50402173,2.456858526,4.814719991,22.58678922,121.2884954,216.5899756,6.044869301,14.87475902,3.197206409,5.737955343,0.622897008,32.72240145,33.59699672,13.74691456,8.187399088,45.98378579,5.440577348,16.5799371,14.18490049,11.5657853,6.229352376,4.258524082,1.884649969,0.687986328,0.347401604
OG0004869,23.52166832,24.90581256,20.65135729,31.72816702,54.03751992,49.56779153,54.44941368,30.66333502,16.92721557,15.79932998,29.97069432,24.83689553,35.88781369,29.26016791,32.77561999,17.54151522,19.78126771,12.73689859,14.02941395,24.36449551,28.73591383,35.37620835,21.52447582,11.05821015,6.631938931,5.84320497,8.328981339,8.171750705,10.63940633,8.467191371,6.422614556,9.659635032,8.749608255,6.593780561,32.04931176,31.63280751,32.73887508,34.217855,56.07442809,52.57884201,58.58255865
OG0004870,17.60440245,10.3896309,12.94029751,17.60098519,24.25623804,30.32865545,29.04334271,16.06541666,12.01297659,15.13016089,28.74161453,21.53067465,22.75691062,23.00015017,38.66982929,15.61586219,35.58256203,12.02539624,45.63267463,56.66636853,34.44177203,76.54023936,63.17889241,1.038685663,0.625844048,0.577608102,0.387677398,2.469482582,2.094492839,2.966391188,2.079994236,4.433739727,3.69538858,2.520126099,7.59696218,6.28003025,7.081975624,7.686502369,9.723406716,7.147500099,8.555357935
OG0004871,18.41049984,4.674882205,1.744462883,5.014055811,9.250092487,13.918077,14.71339184,15.39889678,39.57086422,102.4843642,11.63453688,8.52882032,2.722089709,1.702590819,0.807487559,0.521231545,0.427732443,0.871536106,0.978350249,0.827591738,3.856118015,2.771297622,3.460904367,15.36618689,9.095647953,9.694903303,6.803441946,11.93098538,13.94408891,14.61591996,11.13106284,27.23968459,28.626424,27.17902045,9.547426615,5.246802759,3.428631884,10.43438617,5.114249724,4.413562019,4.346821883
OG0004872,19.68822093,15.66750817,11.58666043,24.13056172,38.9922484,43.41079646,56.07806759,45.93995597,26.14688197,20.33239629,21.05009857,21.20227353,21.80893262,17.27553132,28.12896164,16.59341624,20.19276694,11.25755329,20.55968704,17.52319785,21.06743027,26.04538679,16.7780645,11.46464678,6.584090965,8.208204948,7.496434644,21.36626717,19.95051748,17.69914113,23.66192703,29.56719584,15.73082587,26.33902514,35.38722996,33.36566103,31.56755377,37.0032282,53.67087308,46.36096351,48.05234282
OG0004874,47.60710765,23.81431696,18.2189149,12.82071924,14.79139395,14.17469027,14.37352475,13.34846602,6.181500596,5.976558643,38.45573812,44.56274758,32.53066273,23.64511628,30.20427013,15.7112282,16.55522757,13.30970143,13.03004042,15.78857568,34.85032103,27.99041435,15.25836445,16.02765428,21.85498839,25.71078207,8.369988047,9.447883491,9.31716118,6.218592855,5.949432399,9.629866222,7.836588481,10.54313018,21.52126874,25.87038698,29.8729179,29.02825567,52.50450776,48.35282955,45.75422084
